frame,fx,fy,fz
491,-2.782118558883667,3.448474407196045,-10.261054039001465
492,-10.718790054321289,-1.5959035158157349,12.605189323425293
493,4.506017684936523,7.682157039642334,-1.9428026676177979
494,2.539689540863037,-4.733983039855957,1.5633927583694458
495,3.455512046813965,-3.7395219802856445,11.776613235473633
496,-6.068687438964844,14.790388107299805,-3.3836328983306885
497,-0.7520645260810852,-7.53620719909668,-4.300760269165039
498,6.269171237945557,-16.18836212158203,-12.21108341217041
499,-3.247878074645996,-4.820335388183594,22.597482681274414
500,-8.985264778137207,5.836483001708984,8.146525382995605
501,15.217904090881348,-3.7150845527648926,7.2494964599609375
502,-0.5009139776229858,6.662654876708984,-10.579971313476562
503,9.638936042785645,-6.536744117736816,-6.91682243347168
504,9.506047248840332,-1.4013221263885498,-6.076272964477539
505,8.349425315856934,3.1313834190368652,-0.7833889126777649
506,-11.155597686767578,8.249227523803711,3.9641311168670654
507,-12.814088821411133,3.3922195434570312,-0.5273829698562622
508,7.268684387207031,-2.131215810775757,5.642067909240723
509,2.231757402420044,6.263010501861572,5.576900482177734
510,-0.3087775707244873,-7.252617835998535,3.2043356895446777
511,-6.75047492980957,1.44364595413208,5.250105857849121
512,-4.9857354164123535,-1.5347813367843628,-2.1314280033111572
513,7.150321960449219,-0.9034292697906494,-3.453964948654175
514,-4.6883745193481445,-4.005439758300781,3.2358131408691406
515,-6.622631549835205,16.576080322265625,10.928411483764648
516,-10.306966781616211,-2.6489522457122803,-4.661264419555664
517,-9.419007301330566,0.3445371985435486,-9.780024528503418
518,10.169652938842773,5.430514335632324,11.479713439941406
519,14.777153015136719,10.846681594848633,0.3308812379837036
520,-6.813730716705322,-4.935649871826172,-4.760525703430176
521,-1.9227445125579834,-0.028234049677848816,3.230947256088257
522,-15.396990776062012,2.5564324855804443,-10.753512382507324
523,-0.8956783413887024,8.331718444824219,-0.36439093947410583
524,5.139010429382324,-3.5879955291748047,7.282684326171875
525,6.440996170043945,-9.63616943359375,8.033265113830566
526,-8.85534381866455,6.496862888336182,-5.268023490905762
527,-0.5049977898597717,1.920224905014038,3.454521894454956
528,0.7199340462684631,-4.007842063903809,-14.919418334960938
529,3.3143911361694336,8.400766372680664,3.4928152561187744
530,-3.1576642990112305,-1.706276535987854,-4.303215503692627
531,-2.5340137481689453,-5.35237979888916,2.5238208770751953
532,-16.348901748657227,14.730709075927734,-11.154159545898438
533,5.555682182312012,-10.44521713256836,5.548038005828857
534,6.310036659240723,3.5152337551116943,9.957626342773438
535,2.7026352882385254,-2.2184624671936035,2.4195444583892822
536,11.314138412475586,-1.0526435375213623,15.945615768432617
537,-1.9303748607635498,2.6240124702453613,-4.113991737365723
538,-4.950758457183838,-1.7726330757141113,-7.60089111328125
539,8.438067436218262,-12.465877532958984,-2.08388352394104
540,0.08614414930343628,1.8141604661941528,-6.013092994689941
541,6.254947185516357,0.07237645983695984,-8.87613582611084
542,5.088666915893555,-3.386751413345337,-3.5057382583618164
543,7.997579097747803,-4.503585338592529,3.890540838241577
544,9.985620498657227,-1.039131999015808,-6.641834259033203
545,-1.9386178255081177,4.276183128356934,4.64802360534668
546,3.779460906982422,1.670074224472046,7.872650146484375
547,-1.7361366748809814,-4.600478172302246,16.70403480529785
548,-2.8224477767944336,-5.00930118560791,0.7279366850852966
549,7.690174102783203,-3.9753060340881348,-6.633852958679199
550,0.4198671579360962,-0.7655369639396667,7.6544342041015625
551,8.785969734191895,3.6205430030822754,-13.823125839233398
552,-5.705941200256348,2.451629638671875,3.4092345237731934
553,-11.052069664001465,13.548519134521484,-10.685105323791504
554,12.063285827636719,17.95486068725586,1.8688838481903076
555,15.81357192993164,-19.871170043945312,3.0865836143493652
556,9.68715763092041,-6.350503444671631,1.105310082435608
557,1.5448932647705078,6.95744514465332,1.0638562440872192
558,-3.315248727798462,9.63917064666748,-0.42687463760375977
559,-3.2952113151550293,-6.858639240264893,-1.1654911041259766
560,-17.27963638305664,11.293730735778809,-11.873353958129883
561,13.084156036376953,18.14984893798828,4.793478965759277
562,3.990367889404297,1.0222917795181274,-6.010530471801758
563,0.9922113418579102,23.11417007446289,2.3261685371398926
564,-5.048713207244873,15.942830085754395,-9.055489540100098
565,1.6493719816207886,0.0859493613243103,7.0321044921875
566,-14.625696182250977,2.5676772594451904,-0.28172698616981506
567,-3.5050249099731445,7.061085224151611,0.16740357875823975
568,-3.0697081089019775,-2.100341320037842,8.62845516204834
569,4.6329216957092285,-4.991330146789551,8.291034698486328
570,2.5487265586853027,1.4888404607772827,-5.963649749755859
571,11.456269264221191,5.252540111541748,12.386664390563965
572,-9.583904266357422,-4.681970119476318,-5.786436080932617
573,0.24854955077171326,3.6202595233917236,9.288140296936035
574,-4.870981693267822,7.134775161743164,-3.789811611175537
575,0.9658559560775757,-3.0041770935058594,-7.832874774932861
576,-1.584478735923767,13.338407516479492,-2.0727720260620117
577,-6.491292953491211,-0.9495948553085327,2.146313428878784
578,5.783819675445557,-0.9509983062744141,-9.266583442687988
579,3.690525531768799,-1.6927947998046875,-2.1157608032226562
580,-5.27947998046875,7.387106895446777,10.227814674377441
581,7.447869777679443,0.7287186980247498,-3.552454710006714
582,2.379415273666382,5.219923973083496,-4.619922637939453
583,-0.039932720363140106,15.905799865722656,-6.415702819824219
584,-3.1975672245025635,4.937615394592285,-4.996672630310059
585,-0.822752833366394,9.062768936157227,-17.758012771606445
586,-13.137803077697754,6.35804557800293,-2.0044989585876465
587,8.513158798217773,-1.0392009019851685,-0.6596319675445557
588,-6.990362167358398,-0.2524867653846741,3.2671589851379395
589,-1.8418526649475098,-4.640212535858154,10.390395164489746
590,0.8204748630523682,4.680892467498779,14.138794898986816
591,1.4311819076538086,-8.627957344055176,2.805819272994995
592,-12.502725601196289,-10.195141792297363,7.919203758239746
593,-0.5617848634719849,-15.545172691345215,7.872133731842041
594,6.028765678405762,8.281754493713379,10.762065887451172
595,2.6219329833984375,-1.8839569091796875,-3.454430341720581
596,0.21079646050930023,-13.403611183166504,2.2968740463256836
597,-1.9069263935089111,10.528364181518555,3.187037706375122
598,10.339101791381836,17.81866455078125,-1.7329585552215576
599,-4.160954475402832,-2.1529974937438965,-0.047545626759529114
600,-6.323141098022461,-2.003931760787964,2.4034249782562256
601,-2.344820261001587,-9.878049850463867,-1.0601170063018799
602,-0.40606778860092163,3.3710148334503174,7.900496006011963
603,5.412357330322266,-3.5499496459960938,-0.49478843808174133
604,-6.894806861877441,7.916226863861084,2.3280818462371826
605,-0.4626081585884094,4.628727436065674,-4.135047912597656
606,-2.0283126831054688,0.5679300427436829,-1.770241141319275
607,-11.003107070922852,4.715527057647705,-7.872597694396973
608,-16.19841957092285,-3.2995872497558594,-6.297880172729492
609,18.12558364868164,-32.910221099853516,-2.9801759719848633
610,5.557546615600586,35.175846099853516,6.512438774108887
611,-9.555182456970215,-9.078237533569336,-9.325608253479004
612,-0.7878555059432983,-1.8027435541152954,-2.252163887023926
613,-10.07583999633789,20.882667541503906,-3.3347928524017334
614,-0.6853839159011841,-4.201979160308838,1.774923324584961
615,-3.846303939819336,-0.045747388154268265,1.6802546977996826
616,-7.987959861755371,0.9689860939979553,-4.268045425415039
617,-3.354945182800293,4.310082912445068,3.127213478088379
618,8.400382995605469,-8.860913276672363,6.079683780670166
619,-0.32404032349586487,-2.3652610778808594,6.656854629516602
620,-9.103121757507324,-5.98123836517334,-2.2016854286193848
621,3.227985382080078,5.394168853759766,4.380760192871094
622,10.644240379333496,12.216639518737793,-3.1548824310302734
623,-0.06442390382289886,4.731712818145752,4.1698384284973145
624,4.3132805824279785,-5.952153205871582,-12.29204273223877
625,-3.238715887069702,3.2994227409362793,9.263628959655762
626,-2.6913001537323,-6.134396553039551,-17.831504821777344
627,2.789790391921997,-0.4040171205997467,-2.036485433578491
628,-5.604891300201416,-8.586058616638184,2.611926794052124
629,9.76417350769043,-7.990535736083984,0.5197123885154724
630,2.7135536670684814,0.739753246307373,9.308344841003418
631,9.966489791870117,19.888111114501953,-2.0313456058502197
632,-2.7871570587158203,2.133344888687134,-5.561114311218262
633,0.04564545303583145,-7.891724586486816,3.9093875885009766
634,-0.22162608802318573,-1.6365342140197754,-1.598084568977356
635,-13.923009872436523,0.2851913571357727,2.1465024948120117
636,4.282729625701904,-1.8094518184661865,4.784635066986084
637,12.347532272338867,4.857760429382324,-4.418698787689209
638,-7.3029351234436035,-6.884960651397705,2.984882354736328
639,-4.561213493347168,6.237739562988281,-2.3880350589752197
640,4.847910404205322,-2.497377872467041,8.701216697692871
641,2.9014954566955566,0.1514885425567627,26.92435073852539
642,9.118988990783691,-5.764215469360352,-4.327929973602295
643,3.3275058269500732,3.3841915130615234,-11.763643264770508
644,-17.031511306762695,4.974240779876709,2.444378137588501
645,9.296989440917969,-2.023837089538574,-2.39664363861084
646,-7.981714248657227,-6.451563835144043,1.7819617986679077
647,7.865711212158203,1.7835693359375,6.134068965911865
648,9.150008201599121,-9.911880493164062,-9.09963321685791
649,8.720518112182617,9.494929313659668,-11.621159553527832
650,-0.6698864698410034,-4.444855690002441,2.046964168548584
651,14.77804183959961,-14.087237358093262,0.39999884366989136
652,-2.8492727279663086,7.608153343200684,4.032877445220947
653,-8.331377029418945,15.045876502990723,6.051573276519775
654,-4.376370429992676,-16.662036895751953,-7.632753372192383
655,-2.332930564880371,-8.811362266540527,2.906482219696045
656,15.00726318359375,-4.466533660888672,-5.8200225830078125
657,10.850714683532715,15.644062995910645,-3.8073313236236572
658,-10.82510757446289,-8.598217010498047,7.032476425170898
659,12.962697982788086,-1.6090725660324097,-7.724351406097412
660,-2.2293951511383057,-7.958230972290039,3.787538528442383
661,-5.233864784240723,-4.497647762298584,4.811643600463867
662,-1.681751012802124,-2.7293028831481934,-5.1694722175598145
663,0.7643225789070129,-3.2022862434387207,-2.981761932373047
664,-4.993982791900635,-0.3770422637462616,12.336198806762695
665,2.6608755588531494,6.4291486740112305,-0.780485212802887
666,0.6812921762466431,-6.784049987792969,-10.801921844482422
667,7.198634624481201,-4.76522970199585,-6.375286102294922
668,3.6941261291503906,4.954205513000488,1.8481122255325317
669,-5.403770446777344,-10.999996185302734,12.667268753051758
670,1.45408034324646,7.31195068359375,5.702982425689697
671,2.73618483543396,-1.58085298538208,1.3344520330429077
672,1.651418685913086,-0.8532988429069519,5.5797319412231445
673,5.534490585327148,-10.772357940673828,14.259800910949707
674,7.954256057739258,-1.191042184829712,-6.985025882720947
675,7.095799922943115,-9.582414627075195,15.020870208740234
676,8.460637092590332,7.406683921813965,7.4993414878845215
677,5.535768985748291,10.026856422424316,8.473424911499023
678,-6.404087543487549,1.904206395149231,4.9767985343933105
679,4.793634414672852,2.1469874382019043,0.31375861167907715
680,7.3229522705078125,-10.104421615600586,-8.505913734436035
681,-6.033934593200684,-10.347322463989258,-13.016380310058594
682,2.209350347518921,5.627508163452148,-1.6880792379379272
683,4.69435453414917,4.487263202667236,-7.062922477722168
684,0.012146396562457085,-13.420450210571289,2.1641721725463867
685,-5.783758640289307,-18.204875946044922,-10.380476951599121
686,-7.265544414520264,-9.161778450012207,4.746055603027344
687,-3.130936861038208,-13.548595428466797,9.413079261779785
688,-9.227706909179688,4.3299431800842285,1.1406135559082031
689,3.068734645843506,-2.3995814323425293,-4.308549880981445
690,-2.679689884185791,5.073119163513184,-4.049685955047607
691,12.717700958251953,2.28606915473938,-10.70864486694336
692,-8.707124710083008,-7.868649959564209,-0.6185121536254883
693,-1.333543300628662,7.566565990447998,-4.945814609527588
694,-1.010764718055725,1.042196273803711,7.2612996101379395
695,15.161322593688965,-2.0674357414245605,20.377723693847656
696,8.513444900512695,1.2154533863067627,10.237508773803711
697,-2.84503436088562,-2.6813244819641113,5.056352615356445
698,-5.442525863647461,-2.7939512729644775,-8.125526428222656
699,5.690922260284424,6.666447639465332,6.268765926361084
700,2.216984510421753,-4.889830589294434,1.4041035175323486
701,-3.0069401264190674,3.232844829559326,-4.037564754486084
702,0.63041752576828,-13.000772476196289,0.6100803017616272
703,2.862680196762085,-0.3630465567111969,3.666926622390747
704,-4.635616779327393,-0.7872000932693481,4.288559913635254
705,-12.006192207336426,6.527106761932373,2.1674466133117676
706,12.081716537475586,4.49613094329834,2.598780632019043
707,1.4779411554336548,2.1120338439941406,-9.670467376708984
708,3.7666378021240234,-0.6645140051841736,11.805753707885742
709,-2.448245048522949,6.608931541442871,-8.335647583007812
710,-0.995464026927948,-2.4556632041931152,-3.546234130859375
711,10.798224449157715,-27.94002342224121,16.26704978942871
712,6.462091445922852,9.947937965393066,-8.599703788757324
713,-4.811729907989502,-5.822175025939941,3.133894920349121
714,-5.373796463012695,-4.195019721984863,-3.2524893283843994
715,9.308469772338867,6.058233261108398,-4.208458423614502
716,0.1707289218902588,7.674868106842041,0.8424564599990845
717,-1.042542815208435,-4.818050861358643,7.812778949737549
718,9.346834182739258,-8.769927978515625,10.954375267028809
719,12.280017852783203,-0.026938093826174736,-3.8929250240325928
720,0.6737657785415649,-2.543041467666626,10.080504417419434
721,2.124655246734619,-10.802811622619629,3.5334606170654297
722,0.8311558961868286,2.2207753658294678,-4.246938705444336
723,0.9194476008415222,20.07967185974121,5.8138885498046875
724,-5.726553916931152,0.37948018312454224,12.168573379516602
725,-1.9339793920516968,-0.9708099961280823,5.327395915985107
726,2.8652498722076416,23.752532958984375,-3.641216516494751
727,-3.291961669921875,3.731184959411621,6.5673112869262695
728,-2.1300384998321533,4.219511032104492,2.0556514263153076
729,3.3538639545440674,-1.2596880197525024,2.990576982498169
730,-2.978627920150757,-6.082133769989014,-6.007076263427734
731,-4.797304153442383,0.5562115907669067,6.4631757736206055
732,-8.187763214111328,4.964372158050537,-1.3383930921554565
733,0.12607502937316895,11.51555061340332,2.6813924312591553
734,2.7460920810699463,-1.9277704954147339,-14.448648452758789
735,3.538808584213257,-5.478325843811035,4.947607040405273
736,1.484708309173584,6.9901556968688965,4.423186302185059
737,6.9218549728393555,-2.8426637649536133,5.175531387329102
738,22.56839942932129,9.349081039428711,6.445942401885986
739,-9.803735733032227,-10.9810152053833,-1.8031047582626343
740,-3.620198965072632,6.4923787117004395,-3.262756109237671
741,4.877030849456787,-1.3694686889648438,12.465027809143066
742,-11.591924667358398,6.506536483764648,-5.668127059936523
743,-19.499929428100586,-8.148801803588867,6.170327663421631
744,-15.173395156860352,13.035743713378906,-3.280470132827759
745,4.156223297119141,2.851489543914795,-4.8797221183776855
746,-3.453866481781006,-7.594377517700195,0.4516051411628723
747,6.698291778564453,-15.02391242980957,-1.3014875650405884
748,5.613455295562744,-7.873027801513672,2.4235072135925293
749,-5.954253673553467,11.736387252807617,-2.332214832305908
750,2.382615089416504,4.423000335693359,-6.504754543304443
751,-6.640235900878906,9.723589897155762,-7.641346454620361
752,13.402729034423828,1.4989627599716187,-8.496644020080566
753,4.581993579864502,-9.455172538757324,-0.2462383508682251
754,-13.375863075256348,-8.48404598236084,-0.2280416190624237
755,-17.216392517089844,4.875056743621826,-7.58840274810791
756,-10.178201675415039,4.933032035827637,-7.971607208251953
757,0.22835975885391235,-8.390040397644043,-12.039900779724121
758,3.5326125621795654,-10.585936546325684,4.4812703132629395
759,2.762742519378662,0.4103873372077942,-1.7171597480773926
760,-1.9623218774795532,4.180274963378906,-14.246646881103516
761,0.06950778514146805,6.590213298797607,1.8758760690689087
762,-1.6908833980560303,-8.422622680664062,-8.11002254486084
763,-7.339443683624268,6.693470478057861,-3.96809458732605
764,10.915360450744629,-2.4183268547058105,-3.1935276985168457
765,2.268904685974121,-9.234661102294922,-7.890052318572998
766,-3.9892935752868652,2.8867874145507812,-3.032504081726074
767,-3.970148801803589,1.6142319440841675,4.67568302154541
768,-6.0450239181518555,-6.118771553039551,11.529561042785645
769,-5.950648307800293,-9.611072540283203,4.866843223571777
770,-0.7723872661590576,6.5912909507751465,2.245831251144409
771,0.10445195436477661,1.4782848358154297,22.27791976928711
772,-3.944606304168701,0.7609198093414307,-6.812170028686523
773,6.597575664520264,-3.451186180114746,3.2495970726013184
774,-0.9293234348297119,-12.262609481811523,9.655296325683594
775,0.9739058613777161,-10.900569915771484,-6.587080478668213
776,-9.263775825500488,-10.118783950805664,3.9224348068237305
777,10.831650733947754,-20.063129425048828,-1.3223073482513428
778,1.4183754920959473,-0.44561445713043213,16.918733596801758
779,2.177981376647949,4.890405178070068,4.567174434661865
780,-2.7953827381134033,11.422327041625977,8.299661636352539
781,2.822746992111206,-3.882143497467041,2.475097179412842
782,4.645659923553467,3.325812339782715,-3.9293642044067383
783,-3.7103912830352783,-2.097393751144409,-2.5828490257263184
784,-0.9513102769851685,0.3088497221469879,-21.363304138183594
785,7.244405746459961,-0.3155156373977661,-11.155806541442871
786,8.208809852600098,-6.094755172729492,-1.5056936740875244
787,6.4135308265686035,3.4722816944122314,11.665352821350098
788,4.304299831390381,8.854704856872559,-7.755932331085205
789,9.435052871704102,-10.558368682861328,5.935940742492676
790,-0.08362805843353271,-3.1618869304656982,-3.8101565837860107
791,0.4057561755180359,-7.614531517028809,-2.6919808387756348
792,1.7593770027160645,0.2761046290397644,-0.4933529794216156
793,-10.27752685546875,-14.982162475585938,12.794805526733398
794,-6.010989665985107,14.493257522583008,5.414769649505615
795,-7.159767150878906,-12.577134132385254,1.8062835931777954
796,4.460613250732422,-10.916539192199707,0.9882475137710571
797,-0.5301969051361084,4.807328701019287,-2.5494213104248047
798,0.7325564622879028,2.257542610168457,-8.681901931762695
799,-8.679821014404297,7.8011651039123535,6.05283784866333
800,4.762428283691406,-3.3665285110473633,-0.08462832123041153
801,6.3892645835876465,2.8664615154266357,-1.071039080619812
802,-5.495051860809326,-15.790336608886719,9.384172439575195
803,6.70528507232666,-8.934012413024902,5.496662139892578
804,1.7749148607254028,-8.552921295166016,-1.6903598308563232
805,6.33055305480957,15.652819633483887,8.235380172729492
806,5.977729797363281,9.122162818908691,1.1631970405578613
807,-1.3653398752212524,-1.2347702980041504,-6.897633075714111
808,3.7708654403686523,8.712268829345703,-3.4827139377593994
809,-7.188620090484619,4.602437496185303,-23.497236251831055
810,-5.3457350730896,-3.7852847576141357,8.032197952270508
811,0.7947998642921448,-12.842440605163574,-1.8337502479553223
812,3.7343990802764893,4.905990123748779,1.8881534337997437
813,-1.2101043462753296,-5.808708667755127,-0.5411877632141113
814,3.7195041179656982,3.500412940979004,-9.490010261535645
815,-3.2420060634613037,1.323194980621338,8.781367301940918
816,-10.861848831176758,-8.621298789978027,-1.0413812398910522
817,8.514405250549316,2.4892892837524414,3.2555320262908936
818,-5.090999603271484,-0.13526669144630432,-3.7632405757904053
819,4.309759140014648,4.089334964752197,-5.074991226196289
820,0.141646146774292,1.8701951503753662,-0.2548588216304779
821,6.954990386962891,6.920847415924072,-3.5977396965026855
822,-15.261653900146484,-2.741140127182007,3.6990091800689697
823,0.14474625885486603,-3.326289653778076,-3.5484097003936768
824,1.360733985900879,-1.6953303813934326,0.41605469584465027
825,-9.084038734436035,-5.147334098815918,2.006992816925049
826,-0.44198286533355713,-6.638738632202148,0.4436494708061218
827,4.374294281005859,-4.201954364776611,-1.6436419486999512
828,0.06196874752640724,-5.138605117797852,-4.2927045822143555
829,0.24740618467330933,-2.759643077850342,-5.841215133666992
830,-1.9071037769317627,1.1897064447402954,1.6847879886627197
831,6.228554725646973,1.397606611251831,-4.8497209548950195
832,8.069436073303223,-0.6406128406524658,-5.4922027587890625
833,6.98310661315918,-1.0261445045471191,2.4603404998779297
834,4.937982082366943,-8.22824478149414,-3.399169683456421
835,-1.5514980554580688,-11.159090042114258,-8.775531768798828
836,-7.442487716674805,-1.7816935777664185,-2.789954900741577
837,-2.025094509124756,3.9833948612213135,-11.178277969360352
838,-3.225226640701294,13.383478164672852,4.8722124099731445
839,11.280776977539062,21.559738159179688,2.6309428215026855
840,3.9470136165618896,3.4899795055389404,1.3710774183273315
841,-4.481130123138428,-4.412248611450195,10.792526245117188
842,9.730533599853516,7.348443984985352,-5.818271160125732
843,5.676403045654297,-3.406277894973755,33.486148834228516
844,-5.239322185516357,3.4141108989715576,0.1524648219347
845,7.912718772888184,-4.822615146636963,4.487663269042969
846,-3.0648155212402344,-2.132540702819824,18.89266014099121
847,-4.487817287445068,3.192662000656128,-0.23514991998672485
848,2.48479962348938,-6.954134941101074,-4.5817036628723145
849,-10.201118469238281,-0.9678649306297302,1.204192876815796
850,3.645087242126465,32.266685485839844,-2.691401481628418
851,0.7116929292678833,0.47087931632995605,0.39196860790252686
852,8.99767780303955,-2.0830976963043213,-5.460559844970703
853,5.055325508117676,0.7726758122444153,7.764440536499023
854,1.971067190170288,-8.061394691467285,-4.82597017288208
855,7.535479545593262,7.719363212585449,2.906296491622925
856,0.8451047539710999,11.615033149719238,-2.2841970920562744
857,9.815821647644043,-24.433507919311523,-1.4392560720443726
858,5.713954925537109,-1.4309945106506348,14.769883155822754
859,16.10675621032715,-20.305164337158203,6.869198799133301
860,-2.025880813598633,-10.290240287780762,7.128960609436035
861,-2.3049581050872803,0.5904702544212341,-1.6960065364837646
862,0.2092258334159851,0.12354343384504318,-0.5511966943740845
863,-2.5180110931396484,-4.962356090545654,0.8936361074447632
864,-3.338468313217163,5.076822757720947,-13.658608436584473
865,0.2585403323173523,6.900971412658691,1.0016990900039673
866,-7.315842628479004,-3.267608642578125,6.288187026977539
867,-2.694498062133789,-17.208654403686523,-14.554924011230469
868,4.457181930541992,-1.5281620025634766,12.171635627746582
869,-6.885849952697754,2.2657833099365234,-1.8904201984405518
870,6.726810455322266,6.234353065490723,0.06682953238487244
871,7.051704406738281,-3.1371984481811523,-15.679893493652344
872,-6.95266056060791,0.13824796676635742,2.567131519317627
873,-1.9296915531158447,-9.632883071899414,5.259866237640381
874,-2.329813241958618,1.7386327981948853,-12.101546287536621
875,-13.085041999816895,7.415376663208008,-6.198360443115234
876,5.378493785858154,-5.0183258056640625,5.382218837738037
877,2.42899227142334,-1.83939790725708,5.590288162231445
878,1.7377896308898926,-4.741262435913086,0.5788156390190125
879,1.7322665452957153,-6.392821788787842,-3.832927942276001
880,-2.3051276206970215,4.565752029418945,8.715551376342773
881,2.6249492168426514,-4.351783752441406,5.573675632476807
882,4.232173442840576,-4.545719623565674,4.418679714202881
883,-1.34407377243042,1.0925014019012451,-2.34014630317688
884,0.7573839426040649,-8.538238525390625,-15.475313186645508
885,8.404308319091797,-3.4904990196228027,-15.745915412902832
886,-8.420661926269531,3.162468671798706,-1.4605586528778076
887,-9.650908470153809,-0.2460831254720688,-0.8275825381278992
888,5.579977035522461,-0.5777353644371033,-1.3671462535858154
889,-6.390038013458252,1.9725589752197266,2.5014171600341797
890,-1.5353304147720337,-8.827216148376465,-2.277618408203125
891,-12.410930633544922,-9.44753646850586,8.087200164794922
892,5.935102462768555,-11.658724784851074,1.698157548904419
893,2.7091050148010254,-2.490243911743164,-12.319282531738281
894,-5.45034122467041,6.70086145401001,-1.9814937114715576
895,-0.6026540994644165,2.595393180847168,20.21834945678711
896,3.7526633739471436,0.9257460236549377,1.1304341554641724
897,2.4790217876434326,8.631753921508789,0.3355426788330078
898,3.016720771789551,6.097818374633789,-2.8872079849243164
899,0.44175130128860474,9.67922592163086,0.2849394977092743
900,-6.244131088256836,-10.483509063720703,3.101837635040283
901,14.233306884765625,6.331854820251465,28.10755729675293
902,-4.969356536865234,11.996245384216309,-7.517716884613037
903,0.11736299097537994,0.6885366439819336,0.2454504519701004
904,-2.951841354370117,0.7712701559066772,9.394803047180176
905,-3.4987053871154785,-15.577363014221191,14.391796112060547
906,-0.45873045921325684,10.905255317687988,-2.116342067718506
907,9.699085235595703,-0.789452314376831,-10.570048332214355
908,-0.17067432403564453,2.6326253414154053,-12.655437469482422
909,0.4392997622489929,-0.33232811093330383,7.830663681030273
910,-2.707805633544922,3.269423007965088,-0.051257453858852386
911,3.1672821044921875,5.622060298919678,9.638460159301758
912,1.8787126541137695,0.2724422216415405,-4.68863582611084
913,-5.6726484298706055,2.7210915088653564,-19.585582733154297
914,5.313384056091309,1.2202582359313965,-10.70508861541748
915,-6.9372358322143555,2.934659004211426,-12.522668838500977
916,3.0376365184783936,-2.9080591201782227,-6.7937846183776855
917,0.5528528094291687,2.8533670902252197,0.1520356386899948
918,3.137192487716675,0.6566758155822754,2.6005311012268066
919,1.7928760051727295,8.93294620513916,-7.133309841156006
920,5.038722038269043,4.436282634735107,0.9687522649765015
921,1.0420634746551514,1.9473557472229004,0.16560131311416626
922,1.687851905822754,4.593059539794922,5.817560195922852
923,6.74308967590332,-8.763800621032715,1.0656009912490845
924,6.189503192901611,-2.2903523445129395,-3.245697021484375
925,10.654376983642578,1.2820568084716797,1.2667244672775269
926,8.637127876281738,8.626500129699707,-12.360639572143555
927,6.184989929199219,13.703367233276367,-8.60287094116211
928,2.3461713790893555,-0.18059448897838593,4.939410209655762
929,-1.6441962718963623,-1.8545691967010498,1.7739183902740479
930,1.3936762809753418,3.987189769744873,1.425673007965088
931,-0.8652100563049316,-5.455631256103516,-5.570012092590332
932,-3.9249215126037598,15.352463722229004,-9.45288372039795
933,4.434673309326172,-3.846344470977783,1.7088539600372314
934,5.467837333679199,17.92498207092285,19.80014419555664
935,1.2663156986236572,12.319087028503418,-3.0701403617858887
936,-3.9953067302703857,-7.175145149230957,1.399004578590393
937,-5.038623809814453,0.0861339345574379,-7.823821067810059
938,-10.179892539978027,-11.123937606811523,-10.254297256469727
939,2.2998735904693604,1.3154720067977905,-7.328035354614258
940,0.12975002825260162,1.4843947887420654,-1.2633509635925293
941,9.265027046203613,0.7659271955490112,1.4336382150650024
942,0.8666059970855713,12.72537612915039,2.1578023433685303
943,-17.87910270690918,-3.7541065216064453,6.752613067626953
944,-0.03257293626666069,-2.0566577911376953,-3.030813217163086
945,-4.67635440826416,8.371152877807617,2.2507517337799072
946,2.3573153018951416,-8.927884101867676,3.3196945190429688
947,-0.6227442026138306,2.3260345458984375,8.509261131286621
948,-0.8019989132881165,-1.134921669960022,7.5123114585876465
949,3.988801956176758,-5.5756754875183105,-10.544021606445312
950,0.7878594398498535,9.466811180114746,17.80423355102539
951,2.570101261138916,-5.601021766662598,-1.4833592176437378
952,-0.7021030187606812,2.3806960582733154,-4.234786033630371
953,15.362689971923828,-6.045810699462891,11.087411880493164
954,0.27407360076904297,3.9071245193481445,14.389738082885742
955,2.3125967979431152,2.145533323287964,5.360453128814697
956,-5.692770004272461,6.447588920593262,-4.409274101257324
957,-4.349188327789307,-0.12050390988588333,-14.704458236694336
958,-1.9586926698684692,-16.14120864868164,-9.48513126373291
959,2.3461289405822754,-0.18465173244476318,2.129610300064087
960,-7.448725700378418,27.610126495361328,-8.254053115844727
961,0.8422393202781677,2.9855692386627197,19.245927810668945
962,-5.6975626945495605,-7.0176591873168945,6.481339931488037
963,-1.9262491464614868,0.4282066822052002,2.030630111694336
964,3.6907434463500977,-7.109380722045898,-0.6081844568252563
965,6.246947765350342,-4.683468818664551,-4.536731243133545
966,0.039178118109703064,-3.1531169414520264,14.249685287475586
967,-7.855060577392578,14.354629516601562,7.69535493850708
968,8.931913375854492,3.1812241077423096,8.62142562866211
969,2.2617428302764893,0.5133398771286011,-2.358963966369629
970,2.4117918014526367,-13.323041915893555,-6.697171211242676
971,-2.9867444038391113,4.8056721687316895,-4.6168437004089355
972,-7.600846290588379,7.544208526611328,-6.802279472351074
973,-1.522916555404663,-5.271527290344238,-6.688373565673828
974,0.10101896524429321,2.77659273147583,15.452617645263672
975,-0.781369686126709,6.598807334899902,9.432787895202637
976,-3.5097603797912598,-3.4355356693267822,-5.24926233291626
977,-8.756662368774414,-7.61767578125,-19.956039428710938
978,16.6179141998291,-1.5791963338851929,3.0095245838165283
979,-4.812053680419922,-5.237250328063965,-5.572585582733154
980,-4.241611003875732,-7.420299530029297,2.248696804046631
