frame,vx,vy,vz
458,0.07271631807088852,-0.007894146256148815,-0.31400245428085327
459,-0.051692407578229904,0.05585826188325882,-0.19107499718666077
460,0.1729900985956192,-0.0601239912211895,0.09719878435134888
461,0.05784863978624344,0.11611241847276688,0.0011301019694656134
462,0.20152512192726135,-0.03713759779930115,0.141490638256073
463,-0.049645163118839264,0.22983044385910034,-0.10544060915708542
464,0.014411218464374542,-0.08431599289178848,0.07171394675970078
465,-0.2040492594242096,-0.01746242120862007,0.24749115109443665
466,-0.120587557554245,-0.1994658261537552,0.013083857484161854
467,0.1613137274980545,-0.044827595353126526,-0.013932587578892708
468,0.12512503564357758,0.19725993275642395,-0.0802072212100029
469,-0.2619965076446533,-0.02008325420320034,-0.058748964220285416
470,-0.06784417480230331,-0.17495355010032654,-0.030629632994532585
471,-0.001480056787841022,-0.15998081862926483,-0.1325933039188385
472,0.01661592908203602,0.0850503221154213,0.11427110433578491
473,0.0628378763794899,-0.010518822818994522,0.01790587417781353
474,-0.06282031536102295,-0.11942624300718307,-0.15397778153419495
475,-0.03023773618042469,0.06598590314388275,-0.009905505925416946
476,0.15922194719314575,0.0973324403166771,0.1956866830587387
477,0.11251642554998398,0.05596698075532913,0.09635142236948013
478,-0.06062302365899086,0.05538899078965187,0.10595200955867767
479,0.08809787034988403,-0.05316305533051491,0.0008532573119737208
480,0.008461837656795979,0.07020159810781479,-0.1548144370317459
481,-0.1294950246810913,0.01525123044848442,0.12186336517333984
482,0.015433979220688343,-0.27504685521125793,-0.012175613082945347
483,-0.10955485701560974,-0.15727627277374268,-0.008187745697796345
484,0.3173735737800598,0.11882133036851883,0.025563441216945648
485,-0.0728846862912178,-0.09973055869340897,0.09212654083967209
486,0.062412988394498825,-0.08427693694829941,0.03801730275154114
487,-0.19874347746372223,0.012998525984585285,-0.06237234175205231
488,0.21127453446388245,0.0729358047246933,-0.08782564848661423
489,-0.1852739453315735,-0.04905351996421814,0.08416169881820679
490,0.1739145666360855,-0.010355302132666111,0.07581207901239395
491,0.06335940212011337,-0.013443305157124996,-0.07006001472473145
492,0.0677073672413826,-0.0685873031616211,0.04234128072857857
493,-0.06971603631973267,-0.14251193404197693,-0.13756579160690308
494,-0.024683445692062378,-0.10496585816144943,0.021452181041240692
495,0.19613420963287354,0.0656307265162468,-0.17101912200450897
496,0.052317358553409576,0.000894184282515198,-0.03499942272901535
497,0.05253700539469719,0.15547442436218262,0.012065611779689789
498,0.04074634611606598,-0.15740104019641876,-0.15569175779819489
499,0.10159763693809509,0.13272282481193542,0.0899382010102272
500,0.20138083398342133,-0.16501499712467194,-0.10053981840610504
501,0.01030207984149456,0.029304765164852142,0.12662291526794434
502,-0.016454778611660004,-0.0013094977475702763,-0.04840141162276268
503,0.05731317400932312,0.033645957708358765,-0.36032336950302124
504,0.05010198429226875,-0.09102039039134979,-0.059481892734766006
505,0.048585206270217896,-0.15535692870616913,0.05080489441752434
506,0.243586927652359,-0.21811628341674805,0.03730284795165062
507,0.3388606905937195,0.006371329538524151,0.09333968907594681
508,-0.04927670583128929,-0.07819775491952896,0.0882684737443924
509,-0.13276639580726624,0.0769200250506401,0.01952124573290348
510,-0.12496967613697052,0.07177683711051941,0.12629114091396332
511,-0.20251600444316864,-0.09851247072219849,0.0033031452912837267
512,0.25557804107666016,-0.018674315884709358,-0.016890468075871468
513,0.16624799370765686,-0.053520821034908295,-0.20183691382408142
514,-0.12000478059053421,-0.09583747386932373,-0.014072300866246223
515,0.051745541393756866,-0.11718793958425522,-0.049771375954151154
516,-0.19094346463680267,0.29495251178741455,0.12282692641019821
517,-0.09701795130968094,-0.08185013383626938,-0.049947503954172134
518,0.1351054161787033,0.023732149973511696,0.023444650694727898
519,-0.08777893334627151,0.0797228068113327,0.07057876884937286
520,0.24362309277057648,0.13492800295352936,0.043231282383203506
521,-0.05466996878385544,-0.1496209353208542,0.0824645534157753
522,-0.05463467538356781,0.02961394190788269,0.23151709139347076
523,0.13512925803661346,-0.11732704192399979,-0.0406084880232811
524,0.24529296159744263,-0.15050671994686127,-0.06958502531051636
525,0.10009632259607315,-0.10228082537651062,0.22888725996017456
526,-0.04791426658630371,-0.06848302483558655,-0.06596890836954117
527,-0.009892341680824757,-0.01796107366681099,0.21655111014842987
528,0.02122369408607483,0.01974453032016754,0.03661588951945305
529,0.05025826022028923,0.06171649694442749,-0.02302972786128521
530,0.00883011519908905,0.09860653430223465,-0.0227300263941288
531,0.022742874920368195,0.05614606291055679,-0.15062622725963593
532,-0.0007008492830209434,-0.16903533041477203,0.09567968547344208
533,0.08363687992095947,-0.014932207763195038,0.06006736680865288
534,-0.054667599499225616,0.24316824972629547,-0.008994733914732933
535,0.005656237713992596,0.14309090375900269,0.020657284185290337
536,0.08362984657287598,-0.16823308169841766,-0.07139880955219269
537,0.022564556449651718,-0.08781808614730835,0.0009915285045281053
538,0.21213588118553162,-0.06748349219560623,-0.011273174546658993
539,-0.026842977851629257,0.14766837656497955,0.1445772349834442
540,-0.14505085349082947,-0.06179383024573326,-0.015353549271821976
541,-0.25121650099754333,0.0935903787612915,0.2708524763584137
542,0.09796324372291565,-0.05020593851804733,0.04318234324455261
543,0.23622065782546997,-0.07557078450918198,-0.004316312726587057
544,-0.04383545368909836,0.2055756151676178,0.2879226505756378
545,0.04051220417022705,0.014915196225047112,-0.05001378804445267
546,0.0987861230969429,0.08536241948604584,0.1377071738243103
547,-0.14268378913402557,0.047175806015729904,0.05320662632584572
548,-0.011837244965136051,0.10642513632774353,-0.08053828030824661
549,-0.039894863963127136,-0.16301235556602478,0.13209110498428345
550,0.042470429092645645,0.010395877994596958,0.08272524923086166
551,0.12848779559135437,-0.0483856126666069,0.10769515484571457
552,0.09020283073186874,-0.203836590051651,-0.0326213501393795
553,0.018579527735710144,0.16305862367153168,0.15076854825019836
554,-0.036908943206071854,-0.015236543491482735,-0.19683599472045898
555,-0.0481291338801384,-0.03947671502828598,0.02300121635198593
556,-0.10963113605976105,0.08843705803155899,0.14323578774929047
557,-0.09118332713842392,-0.13667066395282745,0.023711401969194412
558,-0.13677285611629486,0.23739679157733917,-0.03215595707297325
559,0.033904414623975754,-0.11272425949573517,0.04191271960735321
560,-0.11471175402402878,-0.14564110338687897,0.1218823790550232
561,-0.17428115010261536,-0.12208059430122375,-0.19689469039440155
562,0.00013010308612138033,0.1610928624868393,-0.0484158918261528
563,0.01750396192073822,0.13055573403835297,0.07966957986354828
564,0.10283756256103516,-0.13064295053482056,-0.16984030604362488
565,0.14832521975040436,-0.056099578738212585,0.10797835141420364
566,-0.006581973284482956,-0.19818371534347534,-0.01403267402201891
567,-0.06681641191244125,0.12374347448348999,0.02821081131696701
568,0.20473697781562805,0.15141205489635468,0.11325094103813171
569,-0.11352923512458801,0.041577987372875214,-0.0508614182472229
570,-0.15823420882225037,-0.11246423423290253,-0.050178542733192444
571,0.10202507674694061,0.1755087673664093,-0.08866343647241592
572,-0.08881106227636337,0.07222554832696915,-0.059782132506370544
573,0.012096747756004333,0.09577595442533493,0.027780422940850258
574,0.059011854231357574,0.03414558246731758,0.08721849322319031
575,-0.04867161065340042,-0.2040642350912094,-0.22192852199077606
576,-0.1492449939250946,0.035994719713926315,0.17342700064182281
577,-0.1916104257106781,-0.1037721261382103,0.1360430270433426
578,0.1410578191280365,0.20771300792694092,-0.24922561645507812
579,0.047324541956186295,-0.01931597851216793,0.09909103810787201
580,0.2110767662525177,0.3089312016963959,0.009770592674612999
581,-0.032406341284513474,-0.09720908105373383,-0.10488270223140717
582,-0.0033275424502789974,-0.06804409623146057,0.20614175498485565
583,-0.11752612888813019,-0.018170291557908058,-0.10476089268922806
584,0.15654383599758148,0.0435713455080986,0.0476813018321991
585,-0.09326092153787613,-0.03089877963066101,-0.06949189305305481
586,-0.10842584073543549,-0.08229438960552216,-0.01388221513479948
587,0.07914378494024277,0.1616155505180359,-0.09629220515489578
588,-0.06941857188940048,-0.04543997719883919,-0.04089583456516266
589,-0.18897122144699097,0.05532991886138916,-0.03606715053319931
590,0.05092658847570419,0.013446420431137085,-0.0401448979973793
591,-0.006973272655159235,-0.013887422159314156,0.06677570939064026
592,0.21174795925617218,0.16609898209571838,0.06945512443780899
593,-0.08564151078462601,-0.008435675874352455,0.021727729588747025
594,-0.06971310824155807,0.03306933492422104,-0.08289933204650879
595,-0.1309196650981903,0.04605861008167267,0.14060451090335846
596,-0.06196186691522598,-0.10076561570167542,0.014153573662042618
597,0.16392631828784943,0.021406002342700958,0.035849474370479584
598,0.07478845119476318,-0.0007886886596679688,-0.10874956846237183
599,0.0529695600271225,-0.05107274651527405,0.04033961892127991
600,0.2705532908439636,-0.047490425407886505,-0.020136889070272446
601,0.10926710069179535,0.043877340853214264,-0.054362159222364426
602,0.009415131993591785,-0.17203083634376526,-0.29619142413139343
603,0.016818959265947342,-0.041293516755104065,-0.11957519501447678
604,0.003411277662962675,-0.09469079971313477,0.07707036286592484
605,-0.025014208629727364,-0.07622107863426208,-0.03590864688158035
606,-0.003110898658633232,0.2231774926185608,-0.21796897053718567
607,-0.18796397745609283,0.20181328058242798,-0.05084087699651718
608,0.09881176054477692,0.06575170159339905,-0.01696457527577877
609,-0.08417703211307526,-0.10569243878126144,0.039233993738889694
610,0.002092753304168582,0.1277969926595688,-0.01791330799460411
611,-0.028828207403421402,-0.025388041511178017,0.20387879014015198
612,-0.14865925908088684,-0.05775661766529083,-0.12173537164926529
613,0.3231274485588074,0.05157976970076561,0.047593384981155396
614,0.06373271346092224,0.05835961923003197,-0.2342960238456726
615,0.15068571269512177,0.028545306995511055,0.011176046915352345
616,-0.03745867684483528,0.21491730213165283,-0.015217270702123642
617,-0.17013148963451385,-0.014512891881167889,-0.06364806741476059
618,0.04706026613712311,0.2627392113208771,-0.15963999927043915
619,0.02886967733502388,-0.033907778561115265,-0.14458706974983215
620,0.12480451911687851,-0.14281097054481506,-0.1251937299966812
621,-0.022318223491311073,0.10413377732038498,0.1109839528799057
622,-0.05697888880968094,-0.027358658611774445,0.03752421960234642
623,0.05815576761960983,0.024434251710772514,0.12007839232683182
624,0.08935800939798355,-0.05927406623959541,0.14095641672611237
625,0.1682184487581253,-0.3187127411365509,-0.04436134919524193
626,0.0544145405292511,0.33428728580474854,-0.13853789865970612
627,-0.11434689164161682,-0.07319691777229309,0.16483822464942932
628,0.02610396221280098,0.18611721694469452,0.08954382687807083
629,0.07445923984050751,-0.10428512096405029,-0.13404114544391632
630,-0.10430847108364105,-0.3600787818431854,-0.025166848674416542
631,-0.048050083220005035,-0.0981910452246666,0.027454232797026634
632,0.03639109060168266,0.016674475744366646,0.08034008741378784
633,0.0975143238902092,0.1450432986021042,0.05877263471484184
634,-0.0857834592461586,-0.04700891673564911,0.14879244565963745
635,0.0664304867386818,0.194464772939682,0.04263343662023544
636,0.005172524601221085,0.097625732421875,0.018898701295256615
637,0.05328960344195366,-0.11162541061639786,-0.023583628237247467
638,-0.009856289252638817,-0.0778622105717659,0.21169355511665344
639,0.237613245844841,-0.027243679389357567,-0.13637545704841614
640,-0.0045544239692389965,0.06177123263478279,0.08174318820238113
641,0.15296179056167603,3.28955429722555e-05,-0.09795550256967545
642,-0.05752730742096901,-0.0908127874135971,0.03351946920156479
643,0.1404259204864502,0.1317857950925827,-0.03077390417456627
644,-0.03987105190753937,0.08417152613401413,-0.09503457695245743
645,-0.17710767686367035,-0.13081546127796173,0.02217368222773075
646,0.00306900218129158,-0.22296129167079926,0.06943827867507935
647,-0.09953708946704865,-0.09619437158107758,0.21856440603733063
648,-0.1894838958978653,0.09795106947422028,0.05745657533407211
649,0.24879230558872223,0.30883529782295227,-0.042857229709625244
650,-0.03445630148053169,-0.08269241452217102,-0.12251588702201843
651,-0.18641652166843414,0.26280930638313293,-0.1629968136548996
652,0.07480421662330627,0.07616733759641647,-0.12395541369915009
653,0.19576027989387512,0.05375910550355911,0.026615800336003304
654,-0.09970083832740784,-0.04143083468079567,0.03990351781249046
655,0.03268204256892204,0.035120464861392975,0.023324133828282356
656,-0.011549092829227448,0.009919879026710987,0.11951785534620285
657,-0.03873717784881592,0.12125003337860107,-0.029968492686748505
658,0.027534013614058495,-0.041224826127290726,0.316421240568161
659,0.14708587527275085,-0.16724331676959991,0.1191713958978653
660,0.06596369296312332,0.052352599799633026,-0.14721983671188354
661,-0.09899064153432846,-0.25260454416275024,-0.056603047996759415
662,-0.21869903802871704,0.10473276674747467,-0.2848326563835144
663,-0.2047070562839508,0.16539908945560455,0.015238932333886623
664,0.10641872882843018,-0.04474194347858429,-0.058361832052469254
665,0.02010491117835045,-0.0023543103598058224,0.2065839022397995
666,-0.02792120724916458,-0.09570111334323883,0.018849635496735573
667,-0.13854758441448212,-0.20458124577999115,-0.2029932141304016
668,-0.004409448243677616,-0.18570014834403992,-0.005188113544136286
669,-0.04863453656435013,-0.09847502410411835,0.009588068351149559
670,0.09970978647470474,0.019717765972018242,0.20116864144802094
671,0.10235051810741425,0.16237488389015198,0.28379371762275696
672,0.021126650273799896,-0.09740545600652695,0.16857028007507324
673,0.09098160266876221,0.07438654452562332,-0.035470493137836456
674,-0.14411987364292145,-0.004169007763266563,0.037542302161455154
675,-0.16781654953956604,0.0523490235209465,0.1642303764820099
676,-0.001988726668059826,0.026841729879379272,-0.15778321027755737
677,-0.06040745973587036,0.07252178341150284,0.21114832162857056
678,0.008559529669582844,-0.01175553910434246,-0.026962587609887123
679,0.025703251361846924,0.06610941886901855,-0.06999989598989487
680,-0.10934258997440338,-0.1990300416946411,-0.012760065495967865
681,-0.08919898420572281,0.07879603654146194,0.025057200342416763
682,0.14399123191833496,0.2111090123653412,-0.006583822891116142
683,-0.1867794245481491,0.032500579953193665,0.03723335266113281
684,-0.07487858831882477,-0.053458232432603836,0.017226867377758026
685,-0.17676600813865662,-0.13786299526691437,-0.005511695519089699
686,0.12493926286697388,-0.043588437139987946,-0.03105783835053444
687,0.1787564903497696,-0.08077356219291687,-0.1634339690208435
688,-0.2016056329011917,0.0052006421610713005,0.174599751830101
689,-0.038150373846292496,-0.19222961366176605,0.0038888812996447086
690,0.11257459223270416,0.1528996378183365,0.07226390391588211
691,-0.0053155929781496525,0.17458520829677582,0.1552080512046814
692,0.04617321863770485,0.17971530556678772,0.032356295734643936
693,0.03255903720855713,0.06648685038089752,0.1874081790447235
694,0.0834842175245285,-0.029705990105867386,0.1510162651538849
695,-0.10453075170516968,0.0068406034260988235,0.16547536849975586
696,-0.13913007080554962,-0.023409917950630188,0.12096890062093735
697,0.04744474217295647,0.009247825480997562,0.07288207113742828
698,-0.03870655223727226,0.32815873622894287,-0.1584153175354004
699,0.09063801914453506,-0.014006102457642555,0.13466818630695343
700,-0.08625651895999908,0.31150293350219727,0.07830877602100372
701,0.0012835050001740456,-0.17236950993537903,0.10445290058851242
702,-0.1091017872095108,0.06219141185283661,-0.0022003341000527143
703,0.16176404058933258,0.12799668312072754,0.03357938304543495
704,0.023830223828554153,0.02184814214706421,-0.03378163278102875
705,-0.07675252109766006,-0.05422886461019516,-0.26814502477645874
706,0.02115648053586483,0.0631878450512886,0.08242156356573105
707,0.046314992010593414,0.00463354354724288,-0.027432508766651154
708,-0.011578941717743874,-0.05218769982457161,-0.21417617797851562
709,0.07996001839637756,0.10921473801136017,0.09599383920431137
710,0.18360209465026855,0.032454609870910645,0.451577365398407
711,-0.0332685261964798,0.040479619055986404,-0.03531930223107338
712,-0.2935903072357178,0.002468569204211235,0.037421129643917084
713,0.03655939921736717,0.02026333287358284,-0.21430112421512604
714,0.055711954832077026,0.019413098692893982,-0.03300660103559494
715,0.2335205078125,-0.062006235122680664,0.19657187163829803
716,0.012081851251423359,-0.07143320888280869,0.06376564502716064
717,0.015210759826004505,0.10158790647983551,-0.09754526615142822
718,0.1257493644952774,-0.029570141807198524,0.09925816208124161
719,0.18728791177272797,0.1579241305589676,0.14380279183387756
720,0.1984432488679886,0.01231733150780201,-0.043896593153476715
721,-0.0582239031791687,-0.06748699396848679,-0.021413078531622887
722,0.13638447225093842,0.07759645581245422,0.17046725749969482
723,0.04277929291129112,0.05207493156194687,-0.047161299735307693
724,0.13910330832004547,0.22400079667568207,0.13172748684883118
725,0.13353566825389862,-0.012225973419845104,0.022095121443271637
726,0.006059740670025349,-0.09100473672151566,0.013196935877203941
727,0.03375979885458946,0.010028032585978508,0.0007497964543290436
728,-0.15826979279518127,0.04234261438250542,-0.37614700198173523
729,0.11968784779310226,-0.31586021184921265,0.17479005455970764
730,0.0018106980714946985,0.10708567500114441,0.250470370054245
731,0.0936000868678093,0.08385542035102844,-0.06431397050619125
732,0.03617039695382118,-0.07572782784700394,-0.05392748862504959
733,-0.018840093165636063,0.22902058064937592,-0.21224716305732727
734,0.012660495936870575,-0.04393821209669113,0.02840893715620041
735,0.04099484160542488,0.24426786601543427,-0.13388517498970032
736,0.14326193928718567,0.0825614407658577,0.008619100786745548
737,0.06001046299934387,-0.03874116390943527,0.013501815497875214
738,0.2687278091907501,-0.028933506458997726,-0.01955992542207241
739,-0.0030011264607310295,0.05239804834127426,0.03568073734641075
740,0.033084686845541,-0.05936676636338234,0.13132037222385406
741,0.010838594287633896,-0.09063687920570374,0.15199272334575653
742,-0.07866135984659195,-0.07089666277170181,0.058193400502204895
743,0.0874900221824646,0.08511169999837875,0.020002055913209915
744,0.2159505933523178,-0.2553786635398865,-0.06403443217277527
745,0.07637961208820343,-0.14750753343105316,0.11869195848703384
746,-0.19372983276844025,0.15554557740688324,0.1710241138935089
747,0.020627189427614212,0.07856684923171997,-0.12796413898468018
748,-0.24492835998535156,-0.09112429618835449,-0.01979549415409565
749,0.010870380327105522,0.10571344941854477,0.15480037033557892
750,0.12577122449874878,0.07765252143144608,0.12129297852516174
751,-0.1435290426015854,-0.11202401667833328,0.143901988863945
752,-0.06751364469528198,-0.042550235986709595,0.2652605473995209
753,-0.053359825164079666,0.20978151261806488,-0.1140509620308876
754,0.007060573436319828,-0.02485186979174614,-0.04842732474207878
755,-0.05695774778723717,-0.24344655871391296,0.049802470952272415
756,0.022545043379068375,-0.05184534564614296,0.19362550973892212
757,-0.07741878926753998,-0.02471095882356167,-0.06692460179328918
758,-0.21751487255096436,-0.09088809788227081,0.0523851253092289
759,-0.05280726030468941,0.12541881203651428,-0.06143980473279953
760,0.08696430921554565,-0.15386366844177246,0.1348896324634552
761,0.06940363347530365,-0.0658450797200203,0.33416855335235596
762,-0.002576091792434454,-0.008589686825871468,-0.1478065550327301
763,-0.16937074065208435,0.25519266724586487,-0.055238962173461914
764,-0.08915694057941437,-0.011499365791678429,-0.07209761440753937
765,-0.24352920055389404,0.0998782068490982,0.009567580185830593
766,0.23912055790424347,-0.14283272624015808,-0.015357188880443573
767,-0.11628223955631256,-0.049106400460004807,0.07985948026180267
768,0.054228413850069046,0.02102643996477127,-0.10675157606601715
769,0.16832661628723145,-0.09488824009895325,-0.17680871486663818
770,-0.10711291432380676,-0.16553586721420288,-0.20526599884033203
771,-0.14379581809043884,-0.06307714432477951,0.04166329652070999
772,-0.15819039940834045,0.02762840874493122,-0.15182441473007202
773,0.013309162110090256,-0.10401870310306549,0.1924940049648285
774,0.0559830479323864,0.10174404084682465,0.18612413108348846
775,-0.058572232723236084,0.07029082626104355,0.20196838676929474
776,-0.11612444370985031,0.173956036567688,-0.3103678226470947
777,-0.19358225166797638,-0.01599901169538498,-0.10115028917789459
778,-0.08975990861654282,-0.2418021708726883,-0.06947272270917892
779,0.07104546576738358,0.12046534568071365,-0.037815168499946594
780,-0.006816284265369177,-0.09064935147762299,-0.2688024640083313
781,-0.12982478737831116,0.12140756845474243,0.1020713523030281
782,0.22544604539871216,0.01500738225877285,0.02058311179280281
783,-0.08838304877281189,0.01848115399479866,0.11125646531581879
784,-0.02857416681945324,-0.2031741887331009,0.13675495982170105
785,-0.13077601790428162,0.10518147051334381,0.08448406308889389
786,0.124627985060215,-0.08943220973014832,-0.1696944236755371
787,0.0268052127212286,-0.042875148355960846,0.04647437855601311
788,-0.09306350350379944,-0.009847305715084076,0.12128881365060806
789,0.022667165845632553,-0.0004300357250031084,-0.17194165289402008
790,0.11692427098751068,-0.1875746101140976,0.22683221101760864
791,-0.21897739171981812,-0.059783317148685455,0.04158595949411392
792,-0.042201947420835495,0.15702977776527405,-0.2676207721233368
793,-0.011633312329649925,-0.2701134979724884,-0.09446592628955841
794,0.13212208449840546,-0.031009476631879807,-0.028410421684384346
795,-0.21194994449615479,-0.03035914897918701,-0.013361243531107903
796,0.21472246944904327,-0.025615695863962173,-0.11229714751243591
797,-0.16974350810050964,-0.04722067713737488,-0.050999678671360016
798,0.056909672915935516,0.047616034746170044,0.15741346776485443
799,-0.028033459559082985,-0.21415211260318756,0.20113429427146912
800,-0.13583488762378693,-0.0953635573387146,0.11658084392547607
801,0.011325064115226269,-0.20431095361709595,-0.19275470077991486
802,0.12711326777935028,-0.04982367902994156,0.10621237754821777
803,0.0818902999162674,0.024154677987098694,0.08075185865163803
804,-0.06810120493173599,0.015416491776704788,0.24500516057014465
805,0.17346033453941345,0.09783762693405151,-0.030362511053681374
806,-0.15675249695777893,-0.16195760667324066,-0.0897049531340599
807,-0.11635866016149521,-0.12047522515058517,0.04330471158027649
808,0.0407024510204792,0.08542948216199875,0.12862628698349
809,-0.08327299356460571,0.006064039189368486,-0.10936453938484192
810,0.057794325053691864,-0.12285728752613068,-0.03522538021206856
811,-0.22966749966144562,-0.019174043089151382,0.03172608092427254
812,0.07778588682413101,-0.11543402075767517,-0.05389408767223358
813,0.01207292452454567,0.03676314651966095,0.15611329674720764
814,0.046629175543785095,-0.07658248394727707,-0.18998777866363525
815,-0.09443599730730057,-0.08353792876005173,-0.0823611468076706
816,0.03361542150378227,-0.12226537615060806,-0.11105727404356003
817,0.05574514716863632,-0.023413319140672684,-0.25789323449134827
818,0.06540961563587189,-0.00208811997435987,-0.15896721184253693
819,0.17580853402614594,0.06695069372653961,-0.23580169677734375
820,-0.02787850983440876,0.1412288397550583,-0.017662545666098595
821,-0.09078175574541092,0.046204082667827606,-0.02799716591835022
822,0.010075033642351627,-0.0369248203933239,-0.09256214648485184
823,0.08892042934894562,0.09721025079488754,-0.15530307590961456
824,0.31039780378341675,-0.020193297415971756,-0.09819279611110687
825,0.06352297216653824,0.049327779561281204,0.23031136393547058
826,-0.27919629216194153,0.09251569211483002,0.012427075766026974
827,0.11968113481998444,-0.21095308661460876,-0.09091214090585709
828,0.00984142441302538,0.1961008459329605,0.21279466152191162
829,0.1393343061208725,0.12185341864824295,-0.028511151671409607
830,-0.1870286613702774,-0.23170454800128937,0.062023766338825226
831,0.02933923527598381,0.1511119306087494,-0.10644614696502686
832,-0.09373732656240463,-0.12272539734840393,0.03308134153485298
833,0.04406174272298813,-0.13345018029212952,0.029891645535826683
834,-0.006217446178197861,0.21119457483291626,-0.05333361774682999
835,-0.05857100337743759,0.05840657278895378,0.015689248219132423
836,-0.027236679568886757,0.21031901240348816,-0.23052813112735748
837,-0.10134651511907578,-0.08768271654844284,0.023802928626537323
838,0.18431460857391357,0.20934200286865234,-0.026796331629157066
839,0.010877756401896477,-0.01901550404727459,0.0814025029540062
840,-0.08884259313344955,0.19166989624500275,0.084066241979599
841,-0.00460431445389986,0.21807996928691864,-0.04599958285689354
842,0.042636167258024216,-0.06049792841076851,-0.09720567613840103
843,-0.025749867781996727,0.039797890931367874,-0.10426286607980728
844,0.12575437128543854,0.046284232288599014,-0.004442576318979263
845,0.27146077156066895,-0.21486714482307434,0.03801696375012398
846,-0.06675021350383759,0.2285812646150589,0.028690258041024208
847,-0.14751441776752472,-0.058211080729961395,0.11674226820468903
848,0.0009411529172211885,0.07840793579816818,-0.01974221132695675
849,0.06839190423488617,0.12636159360408783,0.2117306888103485
850,0.03907226026058197,0.05108894780278206,-0.16650685667991638
851,0.0031153173185884953,0.07702329009771347,-0.11087619513273239
852,0.013660887256264687,-0.10951060056686401,-0.06610113382339478
853,0.049257561564445496,-0.12944604456424713,-0.17790354788303375
854,0.10613273084163666,-0.11001325398683548,0.21259455382823944
855,-0.0287102609872818,-0.03499472513794899,-0.014760821126401424
856,0.04163848236203194,0.0355989895761013,0.019488250836730003
857,-0.0401889830827713,-0.03691498190164566,0.0049425577744841576
858,0.25528180599212646,-0.03421870246529579,-0.03368980810046196
859,0.07592892646789551,-0.03651389479637146,-0.10097643733024597
860,0.06765488535165787,-0.015234622173011303,-0.23489458858966827
861,-0.02070480026304722,-0.0914560928940773,0.12133122235536575
862,0.1525617092847824,0.052011121064424515,0.028649572283029556
863,-0.04636519402265549,-0.0033329741563647985,-0.22602544724941254
864,0.016430024057626724,-0.14031605422496796,-0.032775383442640305
865,0.01540712546557188,-0.1862180531024933,0.27466633915901184
866,0.054808780550956726,0.2200370877981186,-0.09808633476495743
867,0.17675159871578217,0.009010120294988155,-0.0393548309803009
868,-0.047942183911800385,0.07934245467185974,-0.15716546773910522
869,-0.05657536908984184,0.007626444101333618,0.12611541152000427
870,-0.24044087529182434,0.1378599852323532,-0.03764019533991814
871,-0.21266192197799683,0.0003778171958401799,0.0474090650677681
872,0.2164977639913559,0.19214235246181488,-0.10836131125688553
873,-0.03175301104784012,0.08494977653026581,-0.12710702419281006
874,-0.05634996294975281,-0.25642961263656616,-0.020602628588676453
875,0.3658260405063629,-0.12227050215005875,-0.10198846459388733
876,-0.18634825944900513,0.20483554899692535,-0.0901850163936615
877,-0.03374238684773445,-0.09158476442098618,0.10761205106973648
878,-0.17791473865509033,0.05817741900682449,-0.04152000695466995
879,-0.13255394995212555,-0.052894797176122665,0.04696083068847656
880,-0.1089300885796547,0.07701040804386139,-0.001636701519601047
881,0.19668856263160706,-0.03466228395700455,-0.08838490396738052
882,-0.011865882202982903,-0.0548887699842453,-0.23702800273895264
883,-0.028153153136372566,-0.12318941950798035,-0.06772430986166
884,-0.028446054086089134,0.0793592557311058,-0.21355213224887848
885,0.0079616978764534,0.21352456510066986,-0.09703212976455688
886,-0.0818084254860878,-0.05833439156413078,-0.21685060858726501
887,0.20742683112621307,0.0958351343870163,0.016388732939958572
888,0.1335706114768982,0.013155665248632431,-0.02366039529442787
889,0.0705815851688385,-0.212593212723732,0.014199914410710335
890,-0.05924632400274277,-0.018443692475557327,0.11235114187002182
891,0.27062663435935974,0.2165512591600418,0.02480161190032959
892,0.17249161005020142,-0.16070528328418732,0.07798860222101212
893,-0.28598448634147644,0.16337844729423523,-0.11951720714569092
894,0.07951189577579498,-0.003555946983397007,-0.006187764927744865
895,-0.08041918277740479,-0.08324946463108063,-0.025541512295603752
896,0.0517432764172554,-0.06300303339958191,0.0021359401289373636
897,-0.1354677528142929,0.2255958914756775,-0.010123410262167454
898,0.018628183752298355,-0.25059598684310913,-0.038330432027578354
899,-0.2672734260559082,-0.13105858862400055,0.11957834661006927
900,-0.05938520282506943,0.16952982544898987,-0.08160599321126938
901,0.1704251617193222,-0.1621624082326889,0.008892258629202843
902,0.036319244652986526,-0.15860697627067566,0.13014015555381775
903,-0.09068341553211212,0.07653395086526871,0.029873352497816086
904,0.03304770588874817,0.06935760378837585,-0.31923386454582214
905,-0.11849051713943481,-0.10694696009159088,-0.11546724289655685
906,0.2359357327222824,0.015143075957894325,0.13570210337638855
907,0.13599762320518494,-0.15598754584789276,-0.0807449147105217
908,-0.07549083232879639,0.044649649411439896,0.021330665796995163
909,-0.08755850791931152,-0.01073345635086298,-0.10685573518276215
910,-0.10142301023006439,0.12568257749080658,-0.18877045810222626
911,-0.07780041545629501,-0.13065487146377563,0.061110638082027435
912,0.02965294010937214,-0.15811872482299805,0.05556453764438629
913,0.00791607704013586,0.011816593818366528,0.0012266148114576936
914,0.006194551941007376,-0.1286107897758484,0.01556872297078371
915,0.07522208243608475,0.1711350977420807,-0.08534293621778488
